ID,Author,average_rate,first_genre
1079,В. Домонтович,,
1080,Володимир Винниченко,,
1081,Henrik Ibsen,,
1082,Virgil Allen Moore,,
1083,Ezekel Alan,,
1084,Frank McCourt,,
1085,Richard Brautigan,,
1086,Ludwig Von Bertalanffy,,
1087,Gustav Theodor Fechner,,
1088,Rudolf Carnap,,
1089,Louis Bouyer,,
1090,Pope Benedict XVI,,
1091,Hans Urs von Balthasar,,
1092,John Henry Newman,,
1093,Dorte Hummelshoj Jakobsen,,
1094,M.C. Beaton,,
1095,Caroline Graham,,
1096,Elizabeth Spann Craig,,
1098,Miriam Joy,,
1099,Philip Reeve,,
1100,Kate Thompson,,
1101,Holly Black,,
1102,Bill Fitts,,
1103,Rex Stout,,
1104,Dorothy L. Sayers,,
1105,Amy Saunders,,
1106,C.L. Grace,3.0,fiction
1107,Madeleine Brent,,
1108,Sherry Garland,,
1109,Robert Bruce Stewart,,
1110,Dashiell Hammett,,
1111,S.J. Perelman,,
1112,Edmund Crispin,,
1113,O. Henry,,
1114,الشريف حاتم العوني,,
1115,محمد ناصر الدين الألباني,,
1116,محمود محمد شاكر,,
1117,Dara Naraghi,,
1118,Herge,,
1119,Alfred Bester,,
1120,J.M. DeMatteis,,
1121,Sandra Balzo,,
1122,Jeremiah Healy,,
1123,Barbara Michaels,,
1124,Kimberly Elkins,,
1125,Kate Walbert,,
1126,Ha Jin,,
1127,Robert Olen Butler,,
1128,Chris Adrian,,
1129,J Courtney Sullivan,,
1130,Jean-Dominique Bauby,,
1131,Valerie Martin,,
1132,Hilary Mantel,,
1133,John A.  Daly,,
1134,Tim Green,,
1135,Bernard Goldberg,,
1136,Mary Anna Evans,,
1137,Margaret Coel,,
1138,James Lee Burke,,
1139,J.H. Walker,,
1140,Juliet Marillier,,
1141,Sharon Shinn,,
1142,Robert J. Sawyer,,
1143,Edith Stein,,
1144,Juan de la Cruz,,
1145,Teresa of Ávila,,
1146,Thomas Aquinas,,
1147,Edmund Husserl,,
1148,Deanndra Hall,,
1149,Steven  Greenberg,,
1150,Dennis Lehane,,
1151,Diane Vanaskie Mulligan,,
1152,Ann Patchett,,
1153,Ann Brashares,,
1154,Curtis Sittenfeld,,
1155,John A. Heldt,,
1156,Ken Follett,,
1157,Nicholas Sparks,,
1158,Nelson DeMille,,
1159,Vince Flynn,,
1160,John Jakes,,
1161,Felicia Ricci,,
1162,Lisa Scottoline,,
1163,Voltairine de Cleyre,,
1164,Mary Wollstonecraft,,
1165,Thomas Paine,,
1166,Joanne Brothwell,,
1167,Cassandra Clare,,
1168,Kim Fay,,
1169,Carolyn Keene,,
1170,Michael Ondaatje,,
1171,Penelope Lively,,
1172,Muriel Spark,,
1173,Graham Greene,,
1174,Annie Lyons,,
1175,David Nicholls,,
1176,Blindboy Boatclub,,
1177,Flann O'Brien,,
1178,David Abramczyk,,
1179,Albert Camus,,
1180,Franz Kafka,,
1181,John Caples,,
1182,David Ogilvy,,
1183,Claude C. Hopkins,,
1184,Loni Flowers,,
1185,L.J. Kentowski,,
1186,Stefne Miller,,
1187,family and friends,,
1188,Karen L. Syed,,
1189,Zig Ziglar,,
1190,John C. Maxwell,,
1191,Jill Barnett,,
1192,Caroline Bourne,,
1193,Addison Westlake,,
1194,Kristan Higgins,,
1195,Scarlett Scott,,
1196,Gertrude Stein,,
1197,Anthony Trollope,,
1198,Tamara Gill,,
1200,Monica A. Coleman,,
1201,Octavia Butler,,
1202,Bryan P. Stone,,
1203,Stanley Hauerwas,,
1204,John Howard Yoder,,
1205,Server Tanilli,,
1206,Christine Angot,,
1207,Proust,,
1208,Céline,,
1209,Marguerite Duras,,
1210,Tina Ann Forkner,,
1211,Sue Monk Kidd,,
1212,Fannie Flagg,,
1213,Mike Wech,,
1214,Steven King,,
1215,Sam Sheppard,,
1216,David Mamet,,
1217,D.C.  Williams,,
1218,Barbara Cartland,,
1219,Joseph Hansen,,
1220,Lucy  Coleman,,
1222,C.J.   Fisher,,
1223,Kit Ehrman,,
1224,Steve Hamilton,,
1225,Julie Nye,,
1226,Caroline B Cooney/9059,,
1227,Torey Hayden/2911935,,
1228,Vera Loy,,
1229,Kat Kruger,,
1230,Kenneth Oppel,,
1231,Dark Scribe,,
1233,Karen Cecil Smith,,
1234,Victoria Holt,,
1235,Patrick Lenton,,
1236,Angela Meyers,,
1237,Tom Cho,,
1238,Donald Barthelme,,
1239,Megan Amram,,
1240,Patrick C. Greene,,
1241,John A. Keel,,
1242,Faith  Sullivan,,
1243,Graham Swift,,
1244,William Trevor,,
1245,Sharon Linnea,,
1246,L.M. Montgomery,,
1247,Amerman Lockhart,,
1248,Mary Stewart,,
1249,Joe  Cawley,,
1250,Stephen Fry,,
1251,Tom Sharpe,,
1252,Alan Bennett,,
1253,John Irvine,,
1254,Joseph D'Lacey,,
1255,Teresa de la Parra,,
1256,Gabriela Mistral,3.96,children
1257,David Barclay Moore,,
1258,Tove Jansson,,
1259,Derick Parsons,,
1260,A.L. Jambor,,
1261,Betty Smith,,
1262,James Michener,,
1263,Taylor Caldwell,,
1264,Jon Blake,,
1265,D.H.Lawrence,,
1266,Angela Correll,,
1267,Wendell Berry,,
1268,Michael  Harrison,,
1269,R.E. Sheahan,,
1270,Good Books,,
1271,R.G. Collingwood,,
1272,Francis Haverfield,,
1273,Hans W. Frei,,
1274,H. Richard Niebuhr,,
1275,Karl Barth,,
1276,D.C. Alden,,
1277,Jack Higgins,,
1278,Tom Clancy,,
1279,Frederick Forsythe,,
1280,Emily Larkin,,
1281,Carrie Cox,,
1282,Jasinda Wilder,,
1283,Liliana Hart,,
1284,Chloe Young,,
1285,Black Crouch,,
1286,J.A. Konrath,,
1287,Scott Nicholson,,
1288,E.R. Mason,,
1289,John D. MacDonald,,
1290,James   Carmichael,,
1291,Jonathan Lethem,,
1292,Tim C. Taylor,,
1293,David Brin,,
1294,Patricia D. Eddy,,
1295,Lindsay Buroker,,
1296,Ilona Andrews,,
1297,J.D. Robb,,
1298,Brooke Santina,,
1299,Garth Stein,,
1300,Michael  Harrington,,
1301,Irving Stone,,
1302,Umberto Eco,,
1303,Hannah Pole,,
1304,Jennifer Rardin,,
1305,Rachel Vincent,,
1306,Keri Arthur,,
1307,M.L. Buchman,,
1308,Susan Wiggs,,
1309,Marcel Bénabou,,
1310,Georges Perec,,
1311,Henri de Lubac,,
1312,Jean Daniélou,,
1313,Jing-Jing Lee,,
1314,Dylan Thomas,,
1315,Ali Smith,,
1316,Jon McGregor,,
1317,Ursula DeYoung,,
1319,K.Hari Kumar,,
1320,Dan Brown,,
1321,Sheri Dixon,,
1322,Erma Bombeck,,
1323,K.D. Sarge,,
1324,Andre Norton,,
1325,Wendy Pini,,
1326,Sara Winters,,
1327,Aldous Mercer,,
1328,ed. Issac Asimov,,
1329,Neal Stephenson,,
1330,Kartik  Sharma,,
1331,Salman Rushdie,,
1332,W. Somerset Maugham,,
1333,Jules Barbey d'Aurevilly,,
1334,Casimir Delavigne,,
1335,George Sand,,
1336,Stendhal,,
1337,Honoré de Balzac,,
1338,Lord Byron,,
1339,Tim McWhorter,,
1340,Karin Cox,,
1341,Tim Flannery,,
1342,Lynley Dodd,,
1343,Tim Winton,,
1344,Sarah M. Glover,,
1345,Robert Browning,,
1346,Daphne du Maurier,,
1347,Deborah Camp,,
1348,Sandra Brown,,
1349,LaVyrle Spencer,,
1350,Tori Scott,,
1351,Andrea Kayne Kaufman,,
1352,Patti Smith,,
1353,Van Morrison,,
1354,Vago Damitio,,
1356,Jenna Mullins,,
1357,Jennifer Weiner,,
1358,Amy Poehler,,
1359,Rainbow Rowell,,
1360,Laurie Halse Anderson,,
1361,Sarah Dessen,,
1362,Isabel Bandeira,,
1363,Ida R. Yulia,,
1364,Sam Harris,,
1365,Sujiwo Tejo,,
1366,Julie Rieman Duck,,
1367,Laura Ingalls Wilder,,
1368,Michael MacConnell,,
1369,James Ellroy,,
1370,Sarah Leith Bahn,,
1371,Everything,,
1372,Shaun Attwood,,
1373,Patricia Finney,,
1375,Greg L. Bahnsen,,
1376,R.J. Rushdoony,,
1377,Cornelius Van Til,,
1378,Terri Thayer,,
1379,Elizabeth George,,
1380,Kelli Russell Agodon,,
1381,Emily Dickinson,,
1382,Gary Gauthier,,
1383,Nathaniel Hawthorne,,
1384,Judith Harch,,
1385,Great Unsolved Mysteries,,
1386,Lori Perkins,,
1387,Helen Gurley Brown,,
1388,Alinka Rutkowska,,
1389,Peggy Parish,,
1390,Domino Finn,,
1391,Robert Crais,,
1392,Helle Helle,,
1393,Herman Bang,,
1394,Per Petterson,,
1395,Kjell Askildsen,,
1396,Suzanne Brøgger,,
1397,Søren Kierkegaard,,
1398,Adrienne Wilder,3.13,fantasy
1399,Various,,
1400,Pierre Clastres,,
1401,Marshall Sahlins,,
1402,Félix Guattari,,
1403,Gilles Deleuze,,
1404,Claude Lévi-Strauss,,
1405,John Frawley,,
1406,William Lilly,,
1407,Amanda Meuwissen,,
1408,Piper Lawson,,
1409,Skye Jordan,,
1410,Elle Kennedy,,
1411,Nicole Williams,,
1412,Jay Crownover,,
1413,Ilsa Madden-Mills,,
1414,Samantha Young,,
1415,Jamie McGuire,,
1416,Ramiro Pinilla,4.03,astronomy
1417,Gabriel García Márquez,,
1418,Álvaro Pombo,,
1419,Luis Cernuda,,
1420,Charles O'Donnell,,
1421,Jonathan Franzen,,
1422,Holy Ghost Writer,,
1423,Ghosts of Alexandre Dumas,,
1424,Amy Hutchinson,,
1425,Joseph Sheridan Le Fanu,,
1426,L.J. Smith,,
1427,Nina Perez,,
1428,Celeste Barclay,,
1429,Barbara Devlin 6462331,,
1430,Mary Wine 207379,,
1431,Amy Jarecki 5306959,,
1432,Monica McCarty 589737,,
1433,Michele Sinclair 491441,4.22,business
1434,Vonda Sinclair 5083448,,
1435,Eliza Knight 2881569,,
1436,Emma Prince 8526876,,
1437,C.D. Gorri,,
1439,William F. Buckley Jr.,,
1440,Albert Jay Nock,,
1441,Whittaker Chambers,,
1442,Friedrich A. von Hayek,,
1443,Luke Benjamen Kuhns,,
1444,J.M. Barrie,,
1445,Tolkien J.R.R,,
1446,Fusanosuke Inariya,,
1447,Hiromu Arakawa,,
1448,Dennis O'Driscoll,3.91,horror
1449,Wislawa Szymborska,,
1450,Czeslaw Milosz,,
1451,Meghan Laslocky,,
1452,Lionel Shriver,,
1453,Andrea Butter,,
1454,Elizabeth I,,
1455,John Lennard,,
1456,Howard Nemerov,,
1457,A D Nuttall,,
1458,Anne Barton,,
1459,Carl F.H. Henry,,
1460,Gordon H. Clark,,
1461,Philip Roy,3.81,comics
1462,Plato,,
1463,Homer,,
1464,John Wilson,,
1465,George Santayana,,
1466,Baruch Spinoza,,
1467,Lucretius,,
1468,Josiah Royce,,
1469,William James,,
1470,Carol Leifer,,
1471,John Michael McKean,,
1472,David Letterman,,
1473,David L. Lander,,
1474,Stuart  Clark,,
1475,C.J. Sansom,,
1476,Ken Follet,,
1477,Robert Harris,,
1478,Alessia Esse,,
1479,J.J. Abrams,,
1480,Carlo Michelstaedter,,
1481,Nietzsche,,
1482,Parmenides,,
1483,Heraclitus,,
1484,Leopardi,,
1485,Hegel,,
1486,Mine Yoshizaki,,
1487,Katsu Aki,,
1488,Lyndsay Russell,,
1489,Alison Pearson,,
1490,Kathy Lette,,
1491,Leslie Sansom,,
1492,Paullina Simons,,
1493,Margaret K. Wetterer,,
1494,Patricia Posner,,
1495,Norman Mailer,,
1496,Mary Shelly,,
1497,Gerald Posner,,
1498,Mary Rakow,,
1499,Thomas Merton,,
1500,Paul Cezanne,,
1501,Paul Celan,,
1502,J.P. Bowie,,
1503,Laura Baumbach,,
1504,Michael Nava,,
1505,Stephen Richards,,
1506,Niccolò Machiavelli,,
1507,Immanuel Kant,,
1508,C.J. Hunt,,
1509,Robynn Carr,,
1510,Jill Shalvis,,
1511,Susan Mallery,,
1512,Hope C. Tarr,,
1514,Hans Boersma,,
1515,Gregory of Nyssa,,
1516,Richard Baxter,,
1517,Kristin Vayden,,
1518,Julie Lessman,,
1519,Amanda Forester,,
1520,Julia Quinn,,
1521,Rachel Van Dyken,,
1522,Paul J.   Bennett,,
1523,Bernard Cornwell,,
1524,Hidayat Nataatmadja,,
1525,Jiddu Krishnamurti,,
1526,Ibn Rusyd,,
1527,Al-Ghazali,,
1528,Albert Einstein,,
1529,S.A. Archer,,
1530,Mark Del Franco,,
1531,Rob Thurman,,
1532,India Drummond,,
1533,Darrin Mason,,
1534,Mel Brooks,,
1535,John M. Frame,,
1536,Meredith G. Kline,,
1537,Vern S. Poythress,,
1538,Antonia Murphy,,
1539,Peter J.  Morris,,
1540,Murry Hope,,
1541,Stuart Wilde,,
1542,Kenneth Grant,,
1543,Aleister Crowley,,
1544,Jeannie Lin,,
1545,Louis Cha,,
1546,Polly Young-Eisendrath,,
1547,Vazha-Pshavela,,
1548,Shota Rustaveli,,
1549,Karen Sandler,,
1550,Julian May,,
1551,Thomas Pluck,,
1552,Donald E. Westlake,,
1553,Jack Strange,,
1555,Laura Canning,,
1556,Antonia Forest,,
1557,Tom Wolfe,,
1558,Roddy Doyle,,
1559,S.E. Hinton,,
1560,Martin Kee,,
1561,Terez Mertes Rose,,
1563,Niels Bohr,,
1564,J. Robert Oppenheimer,,
1565,Otto Robert Frisch,,
1566,Paul Dirac,,
1567,Henry Moseley,,
1568,Chalres Galton Darwin,,
1569,Ernest Rutherford,,
1570,Frances Greenslade,,
1571,Rohinton Mistry,,
1572,Carol Shields,,
1573,Margaret Laurence,,
1574,Iain Cameron,,
1575,M. Jonathan Lee,,
1576,Rachel Joyce,,
1577,Joseph Connolly,,
1578,Mark Haddon,,
1579,P.S.  Brown,,
1580,Jaime Rush,,
1581,Alfred Hitchcock,,
1582,Kay Hooper,,
1583,Heather Graham,,
1584,Anne Emerick,,
1585,Paula Danziger,,
1586,Shari J. Ryan,,
1588,Bob Barner,,
1589,Milton Glaser,,
1590,Al Capp,,
1591,Cyndy Szekeres,,
1592,Richard Scarry,,
1593,Ernie Howard,,
1594,Scott Semegran,,
1595,Larry McMurtry,,
1596,Harmony  Dust,,
1597,Shauna Niequist,,
1598,Charles Robert Maturin,,
1599,Miguel de Cervantes Saavedra,,
1600,Luis Belmonte Bermudez,,
1601,Jamie Fessenden,,
1602,Kevin Smith,,
1603,Phyllis A. Whitney,,
1604,Susan Laine,,
1605,Robert Hans van Gulik,,
1606,Mike Goldsmith,,
1607,Guglielmo Marconi,,
1608,Mercedes Keyes,,
1609,The Grandmother,,
1610,Ellen Dominick,,
1611,Frantz Fanon,,
1612,Lavender Parker,,
1613,Lisa Kleypas,,
1614,Jude Deveraux,,
1615,Jessica Tom,,
1616,Frank Bruni,,
1617,Danny Meyer,,
1618,Jennifer Egan,,
1619,Amy Bloom,,
1620,Таіс Золотковська,,
1621,Erlend Loe,3.7,biographies
1622,Miguel Serrano,,
1623,Hermann Hesse,,
1624,Roger D. Woodard,,
1625,Calvert Watkins,,
1626,Émile Benveniste,,
1627,Georges Dumézil,,
1628,Sabrina Flynn,,
1629,Elizabeth Peters,3.59,fantasy
1630,Laurie R. King,,
1631,Tad Williams,,
1632,Jaime Jo Wright,,
1633,Colleen Coble,,
1634,William Eamon,,
1635,Carlo Ginzburg,,
1636,T. Rae Mitchell,,
1637,Amy Sherman-Palladino,,
1638,Dan Hupalo,,
1639,Dianna Wynn Jones,,
1640,Dr Seuss,,
1641,Richard Rhodes,,
1642,Donna Tartt,,
1643,Eugen Weber,,
1644,Anne Marie Ruff,,
1645,Nadine Gordimer,,
1646,Khaled Hosseini,,
1647,Abraham Verghese,,
1648,Dennis Bailey,,
1649,Jerry B. Jenkins,,
1650,Morgan Parker,,
1651,Stuart Woods,,
1652,S.T. Young,,
1655,Dianne Emley,,
1656,Jim Thompson,,
1657,Patricia Highsmith,,
1658,Shane Scollins,,
1659,Richard Denning,,
1660,Gary Antonacci,,
1662,Clive Ousley,,
1663,Arthur C. Clarke,,
1664,Robert Holdstock,,
1665,Elizabeth Harcourt,,
1666,Ray Daniel,,
1667,Karin Slaughter,,
1668,Steve Ulfelder,,
1669,Matteo Bittanti,,
1670,Paul Krugman,,
1671,Slavoj Žižek,,
1672,Damon Brown,,
1673,Peter Biskind,,
1674,Eric Schlosser,,
1675,Jeff Gunhus,,
1676,JRR Tolkein,,
1677,Edward M. Erdelac,,
1678,Kazuo Koike,,
1679,Alan Moore,,
1680,Yukio Mishima,,
1681,Ambrose Bierce,,
1682,Mickey Spillane,,
1683,Jonathan Ryan,,
1684,Charles Walter Stansby Williams,,
1685,Jaime Lee Moyer,,
1686,Ursula K. LeGuin,,
1687,Barbara Hambly,,
1688,Ann K. Schwader,,
1689,Laura A.H. Elliott,,
1690,Andrew J. Patrick,,
1691,P.J. O'Rourke,,
1692,Lester Bangs,,
1693,Ross Lockridge Jr.,,
1694,Walt Whitman,,
1695,James Joyce,,
1696,Ross F. Lockridge,,
1697,Scott Rhine,,
1698,Lawrence Watt-Evans,,
1699,Walter Jon Williams,,
1700,Dan Simmons,,
1701,Roger Zelany,3.6,biographies
1702,Elaine Littau,,
1703,Grace Livingston Hill,,
1704,Zane Gray,,
1705,Hilda Stahl,,
1706,James Burks,,
1707,Percy Leo Crosby,,
1708,Charles M. Schulz,,
1709,Tim Burton,,
1710,Carol Van Atta,,
1711,Frank Peretti,,
1712,Cary Caffrey,,
1713,Joe Tye,,
1714,Florence Nightingale,,
1715,Peter F. Drucker,3.96,contemporary
1716,Adriana Bellini,,
1717,Torey Hayden,,
1718,Susan Parker Rosen,,
1719,P.Z. Myers,,
1720,Michael    Robertson,,
1721,Irvine Welsh,,
1722,Platte F. Clark,,
1723,Ennius,,
1724,Nicholas Ostler,,
1725,Charles Sanders Peirce,,
1726,Georg Wilhelm Friedrich Hegel,,
1727,Gottlob Frege,,
1728,John Duns Scotus,3.71,art
1729,Jean-Luc Godard,,
1730,Francisco Goya,,
1731,Ingmar Bergman,,
1732,Jean Renoir,,
1733,Rembrandt,,
1734,Eugène Delacroix,,
1735,Bertolt Brecht,,
1736,Robert Bresson,,
1737,Jean Rouch,,
1738,Howard Hawks,,
1739,André Bazin,,
1740,Lance Weller,,
1741,Barry Frangipane,,
1742,Peter Mayle,,
1743,Tami Lund,,
1744,Jennifer Crusie,,
1745,Katie McAlister,,
1746,Janet Evonovich,,
1747,Dan Schawbel,,
1748,Gary Vaynerchuk,4.14,fantasy
1749,Tom Peters,,
1750,Daniel H. Pink,,
1751,Marcus Buckingham,,
1752,Jesús Huerta de Soto,,
1753,Israel M. Kirzner,,
1754,Friedrich Hayek,,
1755,Eugen von Böhm-Bawerk,,
1756,Carl Menger,,
1757,Murray N. Rothbard,,
1758,Ludwig von Mises,,
1759,J.T. Lewis,,
1760,John Sandford,,
1761,James Patterson,,
1762,Eric Schumacher,,
1763,James L. Nelson,,
1764,Giles Kristian,,
1765,Jack Whyte,,
1766,G.E.M. Anscombe,,
1767,Ludwig Wittgenstein,,
1768,Eleanor Burke Leacock,,
1769,Friedrich Engels,,
1770,Harry Braverman,,
1771,Bert Cochran,,
1772,Leon Trotsky,,
1773,Saul Newman,,
1774,Jacques Lacan,,
1775,Max Stirner,,
1776,Lisa Jenn Bigelow,,
1777,Julie Anne Peters,,
1778,Nancy Garden,,
1779,Emma  Chamberlain,,
1780,Kristen Britain,,
1781,K.G. MacGregor,,
1782,Mariah Huehner,,
1783,Dorothy Parker,,
1784,Mike Eiman,,
1785,Debra Eve,,
1786,Jennifer Louden,,
1787,Malcolm Gladwell,,
1788,Marija Gimbutas,,
1789,Helen Pruden Kaufmann,,
1790,Allan Gurganus,,
1791,Clyde Edgerton,,
1792,Jill McCorkle,,
1793,Pam Calvert,,
1794,Jon Scieszka,,
1795,Tom Lichtenheld,,
1796,Doreen Cronin,,
1797,Michael Crane,,
1798,Richard Yates,,
1799,G.M. Scherbert,,
1800,T.M. Frazier,,
1801,باسم الخشن,,
1802,Aaron Sorkin,,
1803,Ahmed Khaled,,
1804,Raymond Bial,,
1805,His Family and Friends,,
1806,Tom Galvin,,
1807,John Coltrane,,
1808,Tom Waits,,
1809,Megan Denby,,
1810,Luanne Rice,,
1811,Aurora Whittet,,
1812,Jane Austin,,
1813,Sarah A. Chrisman,,
1814,Valerie Steele,,
1815,A.N. Wilson,,
1816,Elizabeth Bisland,,
1817,Theodore Roosevelt,,
1818,Louise Nayer,,
1819,Pablo Neruda,4.1,fiction
1820,Ramon Cerda,,
1821,John Katzenbach,,
1822,Gloria Chao,,
1823,Jenny Han,,
1824,David Arnold,,
1825,Nazri Noor,,
1826,Paul Teutul,,
1828,Michael J. Karpovage,,
1830,James Rollins,,
1831,Steve Berry,,
1832,Melissa Andrea,,
1833,Her Mother,,
1834,Mat Nastos,,
1835,Piers Anthony,,
1836,Chris Claremont,,
1837,Jenny Benjamin,,
1838,Gerard Manley Hopkins,,
1839,Kim Golden,,
1841,Karen V. Siplin,,
1842,Dorothy Koomson,,
1843,Emily Giffin,,
1844,Barbara Speak,,
1845,S.C. Stephens,,
1846,Molly McAdams,,
1847,Catherine Wolffe,,
1848,Sharon Sala,,
1849,Teal Ceagh,,
1850,Pacific The Pacific Desperado,,
1851,Vanna Bonta,,
1852,Voltaire,,
1853,Ralph Waldo Emerson,,
1854,P.C. Wren,,
1855,H. Rider Haggard,,
1856,G.A. Henty,,
1857,R.M. Ballantyne,,
1858,Frederick Marryat,,
1859,Vasilis Rafailidis,,
1860,Wilhelm Reich,,
1861,Paul Éluard,,
1862,Roland Barthes,,
1863,J.B. North,,
1864,Danielle A. Elwood,,
1865,Nise da Silveira,,
1866,Marie-Louise von Franz,,
1867,Daniel G. Keohane,,
1868,Jen Gentry,,
1869,Willie George,,
1870,New English Translation The Holy Bible,,
1871,Janice Pariat,,
1873,Philip Pullman,,
1874,Melanie Greenberg,,
1875,Kris Saknussemm,,
1876,Risa Peris,,
1877,Peter Afflerbach and many more,,
1878,Indira Ganesan,,
1879,Padma Hejmadi,,
1880,Gustave Flaubert,,
1881,Jane Austen; EMForester;Gabriel Garcia Marquez; Toni MorrisonAusten,,
1882,Franz Rosenzweig,,
1883,Herman Cohen,,
1884,Bob Mustin,,
1885,Ron Hansen,,
1886,Trisha Sugarek,,
1888,Robert Child,,
1889,Michael Shaara,,
1890,Merry Freer,,
1891,T.Greenwood,,
1892,Michelle Gable,,
1893,Danny Cantrell,,
1894,Sean Manseau,,
1895,Richard Russo,,
1896,Mark Helprin,,
1897,Erica Matthews,,
1898,Betty Neels,,
1899,Robert Bruce,,
1900,Franz Bardon,,
1901,Cat Lavoie,,
1902,Danny Wallace,,
1903,J.J. Murphy,,
1904,Lorenda Christensen,,
1905,Thea Harrison,,
1906,Darynda Jones,,
1907,Karen Chance,,
1908,Christopher Duggan,,
1909,Denis Mack Smith,,
1910,Jacqueline Patricks,,
1911,H. G. Wells,,
1912,Mark           Phillips,,
1913,Alberto Custerlina,,
1914,Jean-Patrick Manchette,,
1915,Georges Simenon,,
1916,Jules Verne,,
1917,Alexandre Dumas,,
1918,Katherine Stansfield,,
1919,Jem Poster,,
1920,Stevie Davies,,
1921,Helen Dunmore,,
1922,Erin Reese,,
1923,Linda Goodman,,
1924,Jack Kerouac,,
1925,Paula V. Hardin,,
1926,Christine Feehan,,
1927,رامي عمار,,
1928,ابن رشد,,
1929,إخوان الصفا,,
1930,لينين الرملي,,
1931,يوسف إدريس,,
1932,علي الوردي,,
1933,Naguib Mahfouz,,
1934,Douglas Wynne,,
1935,Donna Gail Broussard,,
1936,T.S. Eliot,,
1937,Harriet Schultz,,
1938,Diana Gabaldon,,
1939,Joseph Blotner,,
1940,Robert Penn Warren,,
1941,Chris Orlet,,
1942,Gorman Bechard,,
1943,Oliver Dahl,,
1944,John Flanagan,,
1945,Richard Paul Evans,,
1946,Joel Kreissman,,
1947,M.C.A. Hogarth,,
1948,Derek Padula,,
1949,Akira Toriyama,,
1950,Bruce Lee,,
1951,Francis Bandettini,,
1953,Jai Ellis,,
1954,Sistah Souljah,,
1955,Kitty Bucholtz,,
1956,Julie Garwood,,
1957,Lynn Kear,,
1958,Carol Anshaw,,
1959,Haley Kilpatrick,,
1960,Peggy Ornstein,,
1961,Rachel Simmons,,
1962,Julia V. Taylor,,
1963,Rosalind Wiseman,3.84,biographies
1964,Michelle M. Welch,,
1965,Adwa AlDakheel,,
1966,Jordan Belfort,,
1967,Robert T. Kiyosaki,,
1968,Richard Branson,,
1969,Simon Sinek,,
1970,Theresa Schwegel,,
1971,Leonard Schrader,,
1972,Ross Macdonald,,
1973,Charles Willeford,,
1974,Kevin L. O'Brien,,
1975,Alan Dean Foster,,
1976,Larry Niven,,
1977,Ramsey Campbell,,
1978,Cristina Bajo,,
1979,Mayur Patel,,
1981,Caroline Cottom,,
1982,Eckhart Tolle,,
1983,Robert Appleton,,
1984,Germano Dalcielo,,
1985,Chelsea Cain,,
1986,Harlan Coben,,
1987,Amber Sparks,,
1988,Mo Yan,,
1989,Italo Calvino,,
1990,Terri Favro,,
1991,Louise Erdrich,,
1992,Juan Ramón Rallo,,
1993,David D. Friedman,,
1994,Robert Nozick,,
1995,Adam Smith,,
1996,Frédéric Bastiat,,
1997,Antal E. Fekete,,
1998,Rajib Chowdhury,,
2000,Leighton Rose,,
2001,N.R. Walker,,
2002,Harper Bentley,,
2003,Novalee Swan,,
2004,shelley laurenston,,
2005,nalini singh,,
2006,Crystal Serowka,,
2007,Tahereh Mafi,4.1,cooking
2008,Lee Konstantinou,,
2009,Ralph Ellison,,
2010,February Grace,,
2011,Lord Tennyson,,
2012,Charlotte Bronte,,
2013,Ramona  Wray,,
2014,Edgar Alan Poe,,
2015,Mark Murray,,
2016,Melodie Campbell,,
2017,K. Velk,,
2018,David Mitchell,,
2019,George Eliot,,
2020,Jeff  Ryan,,
2021,Steve Roggenbuck,,
2022,Francisco J. Ayala,,
2023,Theodosius Dobzhansky,,
2024,Kaela Coble,,
2025,Elizabeth Gilbert,,
2026,Elinor Lipman,,
2027,Kristin Hannah,,
2028,Liane Moriarty,,
2029,James Aquilone,,
2030,Joe Hill,,
2031,Joe Lansdale,,
2032,Ian Lamont,,
2033,Laurie Lee,,
2034,Frederik Pohl,,
2035,Gene Wolfe,,
2036,Miquel Reina,,
2037,Paulo Coehlo,,
2038,Yann Martel,,
2039,Carl Linnaeus,,
2040,Jean-Jacques Rousseau,,
2041,Anders Celsius,,
2042,Johann Wolfgang von Goethe,,
2043,Pauline Montagna,,
2044,Cathrina Constantine,3.75,comedy
2049,Doug Glener,,
2050,Paramahansa Yogananda,,
2051,R. Mahler,,
2052,Carl Hiaasen,,
2053,Isabelle Lafleche,,
2054,Stephen Clarke,,
2055,Allison Pearson,,
2056,Lorna Dounaeva,,
2057,Sophie Hannah,,
2058,Sydney Strand,,
2059,Jenny Crusie,,
2060,Susan Elizabeth Phillips,,
2061,Lisa Lutz,,
2062,Kirsten Mortensen,,
2063,Annie Dillard,,
2064,Brandon Witt,,
2065,William  Bowden,,
2066,Greg Bear,,
2067,Brian Aldiss,,
2068,Lucie Simone,,
2069,Anna Maxted,,
2070,Lucy Blue,,
2071,T.H. White,,
2072,Jan Stafford Kellis,,
2073,Adriana Trigiani,,
2074,Julia Glass,,
2075,Anne Lamott,,
2076,Gary F. Vanucci,,
2077,Alina Man,,
2078,Lila Felix,,
2079,Neisha Nilsen,,
2080,Michael Jantze,,
2081,Monty Python,,
2082,MAD Magazine,,
2083,Tom   Davis,,
2084,Mike Lupica,,
2085,Roger Angell,,
2086,Victoria Costello,,
2087,Andrew Solomon,,
2088,Andy Abramowitz,,
2089,Paul Beatty,,
2090,Tom Robbins,,
2091,Stu Jones,,
2092,Lincoln Child,,
2093,Douglas Preston,,
2094,James Byron Huggins,,
